,Run1_1pM Pb_E1,Run2_1pM Pb_E1,Run3_1pM Pb_E1,Run4_1pM Pb_E1,Run5_1pM Pb_E1,Run6_1pM Pb_E1,Run7_1pM Pb_E1,CQD1_1pM Pb_E1,CQD2_1pM Pb_E1,CQD3_1pM Pb_E1,CQD4_1pM Pb_E1,CQD5_1pM Pb_E1,CQD6_1pM Pb_E1,CQD7_1pM Pb_E1,Run1_5pM Pb_E1,Run2_5pM Pb_E1,Run3_5pM Pb_E1,Run4_5pM Pb_E1,Run5_5pM Pb_E1,Run6_5pM Pb_E1,Run7_5pM Pb_E1,CQD1_5pM Pb_E1,CQD2_5pM Pb_E1,CQD3_5pM Pb_E1,CQD4_5pM Pb_E1,CQD5_5pM Pb_E1,CQD6_5pM Pb_E1,CQD7_5pM Pb_E1,Run1_1pM Pb_E2,Run2_1pM Pb_E2,Run3_1pM Pb_E2,Run4_1pM Pb_E2,Run5_1pM Pb_E2,Run6_1pM Pb_E2,Run7_1pM Pb_E2,CQD1_1pM Pb_E2,CQD2_1pM Pb_E2,CQD3_1pM Pb_E2,CQD4_1pM Pb_E2,CQD5_1pM Pb_E2,CQD6_1pM Pb_E2,CQD7_1pM Pb_E2,Run1_5pM Pb_E2,Run2_5pM Pb_E2,Run3_5pM Pb_E2,Run4_5pM Pb_E2,Run5_5pM Pb_E2,Run6_5pM Pb_E2,Run7_5pM Pb_E2,CQD1_5pM Pb_E2,CQD2_5pM Pb_E2,CQD3_5pM Pb_E2,CQD4_5pM Pb_E2,CQD5_5pM Pb_E2,CQD6_5pM Pb_E2,CQD7_5pM Pb_E2,Run1_1pM Pb_E3,Run2_1pM Pb_E3,Run3_1pM Pb_E3,Run4_1pM Pb_E3,Run5_1pM Pb_E3,Run6_1pM Pb_E3,Run7_1pM Pb_E3,CQD1_1pM Pb_E3,CQD2_1pM Pb_E3,CQD3_1pM Pb_E3,CQD4_1pM Pb_E3,CQD5_1pM Pb_E3,CQD6_1pM Pb_E3,CQD7_1pM Pb_E3,Run1_5pM Pb_E3,Run2_5pM Pb_E3,Run3_5pM Pb_E3,Run4_5pM Pb_E3,Run5_5pM Pb_E3,Run6_5pM Pb_E3,Run7_5pM Pb_E3,CQD1_5pM Pb_E3,CQD2_5pM Pb_E3,CQD3_5pM Pb_E3,CQD4_5pM Pb_E3,CQD5_5pM Pb_E3,CQD6_5pM Pb_E3,CQD7_5pM Pb_E3,Run1_1pM Pb_E4,Run2_1pM Pb_E4,Run3_1pM Pb_E4,Run4_1pM Pb_E4,Run5_1pM Pb_E4,Run6_1pM Pb_E4,Run7_1pM Pb_E4,CQD1_1pM Pb_E4,CQD2_1pM Pb_E4,CQD3_1pM Pb_E4,CQD4_1pM Pb_E4,CQD5_1pM Pb_E4,CQD6_1pM Pb_E4,CQD7_1pM Pb_E4,Run1_5pM Pb_E4,Run2_5pM Pb_E4,Run3_5pM Pb_E4,Run4_5pM Pb_E4,Run5_5pM Pb_E4,Run6_5pM Pb_E4,Run7_5pM Pb_E4,CQD1_5pM Pb_E4,CQD2_5pM Pb_E4,CQD3_5pM Pb_E4,CQD4_5pM Pb_E4,CQD5_5pM Pb_E4,CQD6_5pM Pb_E4,CQD7_5pM Pb_E4,Run1_1pM Pb_E5,Run2_1pM Pb_E5,Run3_1pM Pb_E5,Run4_1pM Pb_E5,Run5_1pM Pb_E5,Run6_1pM Pb_E5,Run7_1pM Pb_E5,CQD1_1pM Pb_E5,CQD2_1pM Pb_E5,CQD3_1pM Pb_E5,CQD4_1pM Pb_E5,CQD5_1pM Pb_E5,CQD6_1pM Pb_E5,CQD7_1pM Pb_E5,Run1_5pM Pb_E5,Run2_5pM Pb_E5,Run3_5pM Pb_E5,Run4_5pM Pb_E5,Run5_5pM Pb_E5,Run6_5pM Pb_E5,Run7_5pM Pb_E5,CQD1_5pM Pb_E5,CQD2_5pM Pb_E5,CQD3_5pM Pb_E5,CQD4_5pM Pb_E5,CQD5_5pM Pb_E5,CQD6_5pM Pb_E5,CQD7_5pM Pb_E5
101,783.0500488,782.0814819,786.1918335,788.2608032,787.2106323,784.8135986,785.727356,860.2565308,862.8439941,864.4528198,866.7434082,867.835022,866.0018311,862.199707,781.1921387,781.1008911,774.7492065,778.4066772,786.0146484,785.2077637,788.0019531,851.3444214,855.9539185,853.1616821,855.1060181,858.84375,856.6937866,852.0766602,788.2994995,789.8518066,790.628418,790.057251,788.1228027,789.7243042,792.1275635,861.9731445,864.3273315,865.6616211,862.9904175,860.9329834,861.8953247,862.7195435,790.0617065,781.5078735,784.4534912,782.9755859,788.2965088,784.9208374,784.5477905,862.0411377,869.395752,867.4827881,865.2433472,858.1348877,867.4192505,868.0344849,790.3711548,794.4412842,794.1727905,788.4207153,790.2900391,789.6724243,789.5819092,861.7001343,866.0310059,869.3686523,864.843689,864.4634399,863.4684448,864.9620972,760.6294556,761.2523193,760.9505615,764.0123291,765.0646362,765.7966309,768.3204956,840.2093506,842.3580933,842.0515137,840.5233154,836.881958,842.3330688,839.5910034,784.6373901,783.1589966,782.652832,781.1844482,779.0870361,782.2368774,781.4793701,849.8967896,852.3759155,850.2078247,852.7409668,852.6447144,853.7611694,851.3843994,756.0060425,755.9486694,756.6533203,760.151062,756.6330566,756.9718628,761.6992798,841.2391357,842.2540894,839.3673706,842.5244141,841.1194458,836.9367065,839.5352783,802.1911621,800.0748291,801.9625244,802.694519,801.6057129,799.5927124,799.3314209,866.3573608,864.9093018,865.1102295,865.8349609,862.3167725,863.2026978,865.9812012,769.2330933,769.274231,771.6295776,769.8353271,768.8388672,767.9196167,770.6246338,860.8049316,860.5132446,857.3860474,858.2695923,868.0149536,860.1785278,857.8980103
102,769.5270386,768.9406128,772.1865234,775.3983765,778.0199585,778.045166,775.8722534,851.8212891,847.880249,851.4158936,850.8078003,850.6876221,847.9868164,848.9611816,766.8455811,767.5289307,763.1467896,766.7548828,769.777771,775.604187,772.2098999,842.6756592,840.5683594,842.368042,840.8114014,839.1188965,838.3441162,839.4196167,777.0470581,778.4119263,776.0556641,778.5293579,779.4294434,775.7612305,782.3572388,851.0559082,855.1279907,857.3577271,853.875061,851.5982666,852.687561,851.114624,775.7935791,772.0684204,775.8325806,771.50354,772.1112671,770.8381958,768.4864502,846.7989502,838.1123657,850.3595581,847.0148926,845.805542,850.4536743,847.9315796,783.5429077,778.3640137,779.0929565,778.6496582,780.6688232,783.4274902,779.388916,851.1765747,854.4710693,850.7397461,851.711853,849.069519,851.9260864,851.4281616,752.1553955,755.2235107,756.0167847,753.3521118,752.262146,753.4498901,754.1749268,826.7797241,824.807373,825.0678711,827.8620605,833.4418335,817.9281616,825.5577393,769.7683105,771.4937134,773.5175781,773.4022827,772.1994629,768.364624,760.3114014,837.4423828,840.4754639,837.2711792,839.4815674,840.0352783,840.9916992,838.9795532,747.8390503,747.2876587,745.4984741,749.2509155,745.2891235,743.8501587,746.6965332,829.046814,829.1379395,831.8502808,829.5755615,828.456665,830.0493774,833.3359375,786.342041,786.5667114,786.913208,791.699585,791.4071655,789.6694336,795.5391235,854.9370117,854.9814453,851.3776855,852.8816528,851.8673706,847.4896851,851.3670044,756.4282227,756.5487671,762.9396362,757.5319824,758.8320923,758.8783569,758.5684814,847.2192383,850.9022217,847.5155029,848.5342407,844.3132935,846.2623291,849.1293335
103,758.742981,756.6143188,758.5304565,761.9083862,760.5192261,762.9612427,760.2160034,829.9863892,837.0438232,837.6309204,831.8827515,835.8499756,836.4550781,836.5286865,757.3550415,752.8811646,748.8898926,750.9276123,756.3126831,747.3798218,758.4838257,825.4439087,819.7875977,823.03125,826.2943115,816.9986572,824.4497681,820.6851196,764.6490479,765.6290894,763.2203979,765.0413818,764.0615845,764.4637451,765.5427856,839.4576416,837.7319946,838.9436035,832.4920044,837.1600342,834.3814697,838.1014404,766.0082397,761.008606,758.4975586,759.935791,760.7759399,758.3873901,757.2406006,831.69104,828.8285522,834.255249,835.2678223,835.8991089,834.5784912,832.3250732,767.4542236,762.5466919,766.1682129,763.7600708,764.0664063,761.1114502,764.5826416,838.2182617,835.6010742,834.4304199,838.706604,837.7603149,835.8168945,833.5174561,743.0308228,739.5915527,737.194519,738.9039307,744.2324829,739.8471069,736.5552368,814.6126099,814.6422729,814.6901855,808.1665649,815.072876,810.4202271,807.6894531,754.7038574,754.6678467,755.6141357,754.87146,759.0073242,754.0072632,754.0244141,821.5559082,822.3163452,824.3067627,825.2822266,822.5495605,822.7714844,825.2645874,730.3221436,734.1201172,736.7007446,734.9241333,731.6296997,729.5717773,732.0043335,808.3887329,813.8115845,817.0731812,812.0506592,812.387207,813.9042358,808.2748413,776.9411011,768.6385498,770.2562866,770.8167114,773.6694946,772.9805908,777.907959,840.1835327,835.1454468,836.7489014,833.6574707,836.9055176,835.0151367,833.5673828,743.1162109,740.8633423,749.0735474,741.9594116,745.0432129,745.5571899,740.3903809,828.9298096,835.2425537,830.3082886,832.5073242,830.7653809,833.5102539,830.1872559
104,746.8721924,745.3413086,743.1136475,749.2644653,751.632019,752.4025269,752.1485596,819.5020142,820.9810181,819.3577271,822.7761841,831.6473999,819.8535767,821.6220093,742.098938,739.5831909,734.1604004,741.5582886,744.6737061,743.605896,746.1801147,810.5394287,811.4650269,808.5238037,814.6735229,812.2973633,809.4143066,810.8012695,752.2774048,751.1798096,750.9417725,755.5340576,754.3427124,756.2327271,753.8642578,820.6129761,820.6124878,819.8464966,823.9903564,819.0756836,822.4398193,822.9464111,749.2105713,743.2510376,750.4088745,747.5751953,742.4613037,739.8967896,743.9447021,818.6956787,818.1962891,816.1262817,816.7496338,819.3930054,818.6359863,820.9877319,755.1757813,749.1408081,752.1070557,752.0157471,753.0328979,749.9810181,750.0114746,824.2855225,820.0626221,824.989502,824.2125854,822.7701416,820.593689,819.0100708,726.0077515,726.6882935,726.022583,727.5053711,723.0040283,729.6256714,726.0332642,798.2911377,797.4512329,796.223999,797.9351807,798.6919556,796.6690063,796.12854,743.0645752,742.8291016,742.2879028,742.2672729,742.3719482,743.1077881,745.6293335,810.312561,809.3342896,815.0319214,811.3150024,809.4725952,806.8377686,808.6268921,719.0354004,719.9626465,719.1247559,719.7299805,721.7169189,717.3270264,719.993103,798.7248535,802.8210449,799.1108398,797.0325928,803.1613159,798.4839478,799.0674438,759.6724854,759.439209,753.967041,762.8187866,757.8564453,761.105835,758.9712524,824.3585815,822.6845703,821.0379028,819.4539795,825.1898804,818.043457,822.130249,729.6328125,735.5751343,731.9512329,730.4318848,730.8106689,734.9285889,732.682312,816.7818604,819.756958,818.9186401,813.1084595,814.1383057,818.0629883,819.4313965
105,732.6711426,733.4835205,730.8619995,732.9084473,735.1581421,734.3323975,732.210144,808.7390747,807.1942749,804.4862671,806.9845581,806.8567505,803.2046509,806.0559082,729.5585938,725.8309937,722.4379272,727.8149414,729.4615479,734.2602539,730.0291748,796.6056519,800.0621338,796.4077759,796.9255981,795.5547485,795.9503174,793.3370972,739.4447021,739.3549194,736.9956665,738.585022,738.2370605,739.2059326,739.6176147,803.8388672,809.7130737,809.0250854,808.8196411,807.8118286,808.8223877,806.7873535,734.2789307,735.3036499,732.8758545,732.6842651,738.6796875,732.2088623,731.2288818,805.7279663,803.1894531,806.6072388,805.9960327,805.7000732,803.0003052,804.5731812,737.8439331,737.2426758,739.4239502,738.1933594,739.6825562,739.4404907,736.8091431,804.0634155,805.5662842,806.4592896,808.8413696,807.2244873,808.5877075,807.5441895,714.8183594,718.8030396,710.7581177,712.3186035,717.499939,712.1958008,712.112793,779.859436,783.8081055,780.3744507,786.7446899,784.0299683,784.6853027,782.6034546,730.9797363,728.2532959,728.0765991,733.6292114,732.7894897,731.2501831,731.0858154,794.0828857,796.2977295,793.6505737,798.6389771,797.5990601,796.3947754,793.8693848,703.8427124,709.0062256,707.2079468,707.1015015,707.0691528,703.664978,702.4782715,787.2501831,787.0096436,781.321167,784.2435913,792.1707764,784.3398438,783.5742188,744.4454956,743.9597778,744.1221313,748.1637573,745.7857056,745.2426758,743.7353516,808.2073364,804.5875854,809.3063354,808.2720337,812.4334106,805.6472778,811.7922974,718.2907715,719.1391602,716.0888672,717.6751709,720.5880127,720.0825806,713.6487427,799.7538452,805.4121704,802.477356,801.7318726,807.0619507,801.9121094,803.480957
106,719.2734375,718.6935425,719.6317749,720.999939,721.2327271,717.4312744,722.0379028,790.0836792,790.2266235,794.1622314,792.6530762,793.225708,789.7244873,791.6575928,715.8043213,713.5148926,709.9990845,719.3722534,715.3847046,723.0478516,720.1395264,781.5783081,780.3032227,778.7108765,779.7310181,782.8655396,781.8946533,777.9042358,726.4237061,725.0241699,728.1957397,725.3573608,725.4248047,722.8231201,727.4130859,792.1121826,793.7337646,792.7493286,793.633728,792.1629639,789.9414063,790.8477173,721.1209106,721.597168,718.5628052,720.3400269,721.4163818,724.5181274,719.2897949,791.5881348,791.4870605,790.4212036,791.4899292,789.2872314,793.0021362,784.9542236,727.3932495,723.2220459,725.3892212,724.4587402,722.9909058,720.4914551,722.8044434,794.3353882,790.7773438,795.2804565,793.3685303,794.3533936,790.8069458,792.7421265,706.3153687,702.7947388,699.6854858,703.8285522,707.3450928,698.302063,702.7269897,767.6825562,767.5411377,767.4737549,770.7126465,772.7371826,768.8322754,767.3190308,716.473877,717.9988403,716.4784546,719.3189087,716.4172363,714.2745972,716.1613159,776.744751,779.9870605,781.8952637,783.0455933,779.1591187,783.2526855,777.9389038,694.0294189,695.4995117,691.694458,694.0389404,692.7282715,696.1103516,698.3175049,769.6288452,766.9266357,771.921875,770.8013916,770.590332,765.5713501,772.7134399,732.8739624,728.5738525,731.8687134,732.8007202,733.7268677,736.1486206,733.4542236,793.3743896,791.7863159,795.7296753,792.3609619,789.8526001,791.0498657,791.2748413,704.8447876,705.6333008,704.901001,702.4724731,703.5827637,705.4365845,711.5350952,789.6245728,790.8243408,791.1074219,788.1130371,787.4793701,788.1916504,786.1098022
107,706.0712891,705.9683838,705.0946655,710.5036621,709.6641846,708.2454834,708.77771,775.9417114,775.1140137,775.9424438,776.9210205,778.1558838,778.791687,776.3101807,703.3150024,700.5488281,699.5149536,703.8334961,705.203125,704.4844971,708.3517456,764.2570801,767.2875977,770.9610596,769.7131348,764.7527466,767.956543,768.4755859,715.6338501,714.0134277,715.6122437,711.6799316,710.0866089,711.2868652,711.8257446,773.230957,776.145813,778.0665894,779.8629761,773.4188232,777.008606,780.0186768,706.3694458,707.4248047,711.2463989,710.4749756,705.7340088,706.4812622,708.3268433,775.7138062,775.0916138,774.8676758,771.760376,776.019043,780.5425415,775.6539307,714.2879639,712.3174438,709.3446045,709.2658691,713.9122925,713.0606079,708.2033691,780.1936646,778.7449341,778.7819824,777.3102417,778.5217896,777.774353,777.9373169,690.5423584,689.5136719,684.9264526,688.8477783,686.3513184,688.8591309,683.8119507,753.6984863,755.7778931,756.0440674,757.6149292,760.3032227,750.2860718,756.1459961,708.5910034,704.770752,702.9536743,704.9713135,705.6988525,700.7248535,706.6568604,767.2698364,765.6763306,768.3831787,764.1385498,772.7017822,768.7210693,762.8145142,689.4295654,682.0014038,683.1815796,683.2781372,677.8444824,682.0809937,683.262146,756.8416748,759.7103882,759.1276245,757.0213623,758.2148438,765.2389526,753.8587646,717.1049805,719.5378418,719.1217041,720.9943848,719.4645386,721.4659424,716.3983765,781.3174438,776.3770752,778.6928711,774.8346558,781.9824219,775.4082031,777.8687744,691.9351807,692.4251099,690.31073,695.3441772,695.3717651,690.0552368,693.2593994,773.7984619,775.338623,775.7151489,774.3082886,773.5186157,771.6444702,778.5665283
108,692.0830688,687.2957153,685.7258301,690.6089478,693.9437256,691.0505981,691.8621216,758.6832886,759.7392578,763.2427368,761.9480591,761.0709229,762.0308228,759.9717407,687.7037354,686.5144043,683.5011597,683.7610474,688.3796997,688.3100586,689.746582,750.062561,748.6263428,751.5128784,748.9279785,751.0491943,748.0497437,749.1495361,695.0030518,698.5585938,692.2518311,693.5893555,695.4279785,697.4864502,696.3699341,760.9038086,763.3674927,762.2704468,762.9532471,760.0587158,757.8759155,759.0253906,693.3792725,688.1851196,689.9482422,688.9043579,690.5680542,689.1003418,684.2970581,753.4646606,760.1103516,755.7321167,757.1837769,757.6831055,764.1203613,761.5505371,692.4105225,697.5440674,695.3411255,695.8485718,693.1387329,695.7592163,696.3080444,758.9249878,760.9275513,762.2687378,760.142334,760.1190796,765.5718384,757.9599609,673.4912109,670.8059692,669.8208618,671.1712646,673.2791748,674.4154053,668.6265259,737.8911133,734.8392334,740.5291748,741.0789795,736.9650879,735.0267944,733.7330322,688.2262573,681.8096924,689.4289551,687.3109131,690.6248779,686.7354126,684.2992554,746.8308716,749.8834229,750.2015991,746.6368408,750.8564453,750.1176758,749.6362305,664.5062866,664.7536621,665.7677612,660.546814,662.2075195,665.5947266,670.897644,743.7283936,744.3348389,737.7044067,741.2471924,738.5755615,741.1025391,737.4631348,707.6932983,704.4208984,705.1110229,703.71875,702.0675659,705.1848755,700.6585083,761.4892578,760.8903198,759.2371826,761.5487671,760.335144,765.4117432,760.1442871,675.7018433,677.3152466,679.9968262,674.2855225,674.5899658,679.5715942,673.460022,758.1537476,761.9361572,757.661438,755.036438,757.8928833,756.77948,758.7310181
109,675.9741821,674.1244507,677.0087891,678.4398804,678.664856,677.569458,679.9074097,743.7980347,746.5167847,746.2312622,748.0775146,747.4262695,744.5369263,748.9644165,673.001709,673.8029785,667.6271973,666.1818237,672.9769897,676.9171753,675.9713135,736.5769043,735.5939941,735.5534668,732.2471924,736.4406128,733.3476563,737.362915,681.7176514,680.6169434,680.8034058,681.1663208,679.4226685,685.1430054,683.2918701,745.0788574,749.0352173,747.239624,742.276123,744.7276611,749.895813,745.1516113,676.6031494,676.6844482,681.9950562,674.8744507,674.84198,677.852478,671.7236938,739.9609375,737.9130249,741.0264893,740.7229004,742.2014771,742.3739624,742.9107056,681.1664429,682.3002319,680.4505615,679.6444702,684.3102417,681.3718262,683.7561646,746.1207275,748.7748413,743.8346558,750.3106689,745.0490112,746.1047363,746.4249878,655.5164185,659.8079834,658.1630249,657.3189697,660.0213623,661.2161255,656.0977783,718.5489502,721.6411133,720.3513794,724.3258057,722.5881958,719.0756836,720.5109253,674.7021484,673.276123,669.8858643,671.9563599,674.2363892,673.5204468,675.7858887,733.1722412,734.3981323,735.0412598,737.4424438,732.8793335,735.0475464,733.0672607,655.2201538,654.9240723,652.1524658,646.4054565,653.982666,653.3293457,651.4199219,723.4367676,726.2598877,730.8876953,727.0469971,722.7056885,728.0603027,726.7942505,688.7042236,685.2158813,688.4118042,687.2840576,690.1113281,690.0835571,687.9296265,745.2863159,744.2198486,742.6593628,742.4578857,744.0186768,741.338501,744.017395,659.211731,663.7807617,661.8544922,664.1035767,664.8855591,666.7493286,660.8223267,742.2028198,747.0166016,741.6428223,742.7640991,740.006897,739.1637573,737.9267578
110,662.6939087,661.1811523,659.3208618,666.2079468,666.5123901,666.8869629,665.3364258,727.4985962,732.656189,730.2196655,734.7351685,731.0149536,729.678894,730.0325928,660.5540771,658.6408691,651.9093018,657.0501709,662.8303223,664.1149292,664.8867798,720.7659302,719.7962646,720.7880249,723.6299438,722.8773193,721.1470337,721.5860596,671.1082764,669.5375366,667.6815796,667.619873,670.7754517,667.1798096,672.2293701,729.4223022,729.0942383,730.3365479,731.4032593,728.6364136,728.0838623,729.4597168,668.4237061,662.7924805,663.2915039,663.2512817,664.7342529,664.1383667,661.5360718,728.6965332,724.6481323,727.730957,726.7780151,726.9241333,731.7005615,728.4125977,671.5762939,669.3449097,667.3747559,671.3422852,668.0467529,670.0093994,670.6851807,729.1375122,733.9655151,729.8716431,733.0924683,730.9714355,730.9785156,729.0496826,645.303833,645.0477905,648.5471191,644.2894897,645.8475342,645.8881836,643.6914063,708.1283569,708.5848389,707.0333252,708.7606201,706.9494629,709.8760376,708.1481323,658.8899536,663.8903198,659.3933716,660.6513672,660.9431763,660.6353149,659.7006226,719.2689819,722.1989136,718.3399658,720.9291382,721.8360596,717.5198364,722.401062,641.2862549,639.6049805,640.5296631,638.7977295,641.3601074,637.4193115,633.3859253,707.3193359,709.8167725,710.1140137,711.3518066,712.4976807,712.8864746,710.4298706,676.5751343,674.5492554,675.9263306,674.3294067,676.5753784,682.065918,672.3800659,731.7608032,728.6767578,729.9572144,728.6890869,729.5524292,731.3442383,729.7247314,646.4343872,652.52771,651.272522,650.7139893,649.2778931,653.4806519,647.7230225,728.9431763,725.4005737,728.734436,727.4732056,727.9821167,725.5899048,725.1802368
111,651.3845215,647.5245361,649.1330566,653.5712891,655.0863647,655.7254639,651.5264282,717.0925903,716.5128784,717.7611694,717.2720337,716.2131348,714.7948608,712.4378662,652.3659668,645.5855713,639.6867065,639.6359253,647.8071899,649.9777222,649.6019897,706.9909058,705.6584473,704.6611938,706.824646,706.5521851,705.9594116,704.4671021,655.0078125,656.4138184,655.2955322,654.2698975,652.2035522,652.2718506,656.0606689,718.3235474,713.0959473,715.807373,711.7007446,716.4287109,715.1099243,712.6895142,651.2490845,650.6051025,649.3158569,653.3548584,651.68573,645.9752808,648.4780273,711.9714355,715.3295898,711.2026978,713.1698608,713.1095581,709.3133545,712.5599976,653.2791748,649.0211792,653.7744751,657.1513062,660.4435425,654.3204346,654.0786133,716.9528198,715.6325073,715.9147339,717.9727783,714.7741089,716.4963379,712.7658081,631.2910156,633.6426392,632.2478027,633.1279907,632.7457886,631.9641113,628.6495361,693.7594604,695.0531006,690.9952393,695.2338867,695.4169312,689.6865845,697.3462524,646.9641724,643.9147949,647.4022217,649.1642456,647.0234985,647.4552612,645.578186,703.1430664,705.8660889,705.7808838,704.1904907,705.1871948,703.9347534,705.4309692,628.7290039,625.0463257,627.8328247,627.4580078,625.355835,625.5170288,626.6696777,695.7595825,694.3911133,699.8770752,695.8595581,694.4287109,698.0622559,692.4923706,659.7804565,658.9389648,661.0148315,660.0577393,657.5856934,661.692627,660.9765625,714.1743164,709.1807251,716.2787476,716.2536011,716.6385498,716.4243164,712.1887207,635.7434692,636.734436,634.968689,637.1466064,637.6912231,641.0662231,636.3370361,713.1370239,712.3643188,712.9415894,711.7643433,712.6117554,712.1658325,710.4326782
112,637.3292847,633.3878174,633.4872437,641.5612793,638.6420288,638.7905273,639.8330078,698.4457397,701.9047852,700.7285767,701.2371826,705.3809204,700.8182373,699.2134399,630.763916,631.1400146,628.9500732,631.8302002,634.1426392,633.4841919,633.6307983,692.0714111,689.5535889,691.8509521,687.7301636,691.7125854,690.2164917,690.2745972,641.4020386,640.1242065,643.4420166,641.7248535,643.6710815,642.6468506,643.1956177,701.0475464,703.9102783,706.7039185,700.7999878,700.5845947,704.2088623,702.1376343,637.4783325,639.2108154,636.5415039,636.4941406,637.3039551,631.9121094,635.8677979,698.3022461,697.6368408,697.3991699,700.0155029,701.6888428,697.6547852,700.3382568,642.5161743,643.1871948,643.8283691,641.5466309,646.3029175,639.3219604,640.138916,701.9749756,706.0551758,702.7445068,701.6155396,699.6691895,702.9516602,699.0895996,621.1189575,620.8378296,621.6220093,619.1316528,620.4511719,620.4668579,620.0722656,682.1365967,682.1013794,678.0544434,680.8553467,675.8039551,681.9549561,681.5147705,631.7328491,634.4515991,636.0966797,634.8882446,638.8550415,630.9602051,635.8613892,689.0341797,691.3977051,693.2843628,692.4882813,692.9155884,692.4281006,690.3626709,614.1711426,617.2369995,612.0687256,611.4523926,618.2766724,616.6325073,617.4020386,685.633728,685.0182495,682.6622314,684.2578125,679.7260742,686.7893677,679.0406494,649.1859131,649.5228882,645.7407227,648.5857544,649.8627319,652.1589355,648.7565308,701.5145874,701.9475708,703.3375854,701.5373535,700.1812134,705.2511597,703.6156616,622.8099976,623.8632202,626.4824219,622.9105835,622.4647217,629.5953369,624.178772,699.5957031,696.2544556,696.9331665,698.7128906,697.3812256,696.2225342,701.5614624
113,621.1028442,620.6022339,620.0435791,621.9681396,619.0351563,622.4361572,622.0232544,678.8043213,682.1393433,686.4054565,684.255249,681.5829468,684.1669922,682.4622803,615.5618286,615.5371094,612.6732788,617.1785889,620.0211182,618.4364624,618.8999634,675.1014404,677.2872925,670.0916748,672.1258545,670.4332886,672.9277344,674.4038086,625.2496338,625.7901001,622.4164429,621.8587036,624.0289917,622.9918213,629.0060425,681.753479,683.4927979,684.0333862,683.1411133,681.2315674,687.0244751,682.1397705,624.5053711,620.7459717,618.8566895,622.6181641,617.9866333,619.7627563,617.8930664,679.8235474,684.276123,680.0087891,676.4815674,680.0830688,681.5201416,682.7211304,625.2705078,624.3293457,625.4309692,626.3212891,628.7915039,626.1150513,620.6288452,682.8586426,687.4020996,685.5385742,686.2176514,680.3829956,683.7651367,682.3085327,606.4447021,604.5985718,605.616394,604.8841553,605.5058594,605.1869507,602.2063599,658.7688599,666.567749,661.1483765,663.753479,663.1428833,662.7994995,662.2611084,619.1774902,617.3635254,619.1429443,616.7352295,619.6162109,616.0214233,615.2380371,674.4719238,672.2771606,670.2819824,672.3012695,673.2825317,673.0047607,674.4361572,596.2149048,598.8495483,598.1122437,597.6206665,597.406189,595.6755981,597.8664551,665.5151367,671.0353394,665.05896,668.0510864,668.2454834,663.9222412,665.1036987,629.2441406,631.6317749,630.7455444,631.1043091,631.3021851,632.8709106,632.9259033,683.0476074,678.6176147,683.5638428,681.4210815,685.7858276,681.8480225,681.8308105,607.0678711,604.6864624,602.6628418,608.4196777,605.7021484,609.0946045,607.5570068,676.0300293,681.7410278,680.8205566,677.8105469,678.8183594,681.9219971,678.036438
114,609.1357422,602.6717529,601.347229,605.5195313,609.5187988,608.6178589,605.7971802,667.9041138,665.3881836,668.3937378,666.3388672,664.9677124,668.7032471,666.4406128,603.138855,599.2938843,598.8208618,601.647583,606.067688,607.4446411,605.5194092,659.2532349,657.164917,657.1702271,658.9046631,659.496582,660.5906982,659.7481079,609.0237427,610.6907349,610.75354,608.0595093,611.1829224,608.2802734,611.4518433,664.7628174,669.5407715,669.5787964,668.0375977,667.4136963,665.9528809,666.5536499,604.3205566,606.8670654,605.4916992,605.8294678,606.442749,604.9088745,603.9147949,666.7042236,666.0029297,664.3135376,663.1300049,662.234436,665.8400269,664.7180176,610.8366699,610.0346069,606.8469849,611.2250366,611.8099976,606.5006104,608.8366699,667.7268677,669.2930298,668.1760254,666.9434814,665.4872437,669.2307739,668.0085449,592.2321167,591.4643555,587.1144409,586.7248535,589.5198364,589.3555298,588.3312988,648.7260742,651.482605,646.9252319,644.8997192,648.2998047,646.5390625,647.9418335,606.2207642,598.4257813,601.7368774,599.0776367,602.784668,604.6356201,603.5827637,655.0620117,657.2278442,655.9237671,659.2246704,657.0180664,658.2976074,656.6556396,585.5218506,584.6595459,586.7069092,584.3917847,585.1226807,581.9191895,580.9256592,648.0512085,649.4448853,645.3879395,647.512085,649.222168,651.4481201,646.7509766,618.37323,615.9648438,614.7061157,617.2051392,614.0614624,619.0751343,615.7713623,665.4439697,666.1886597,666.1501465,667.4295654,665.5176392,666.4360962,668.734375,591.736145,593.8533936,594.7201538,592.8981934,594.7803955,595.7627563,593.0343628,660.6402588,661.4630127,662.9413452,659.1479492,665.6431274,660.6740112,665.0971069
