,Run1_1pM Pb_D1,Run2_1pM Pb_D1,Run3_1pM Pb_D1,Run4_1pM Pb_D1,Run5_1pM Pb_D1,Run6_1pM Pb_D1,Run7_1pM Pb_D1,CQD1_1pM Pb_D1,CQD2_1pM Pb_D1,CQD3_1pM Pb_D1,CQD4_1pM Pb_D1,CQD5_1pM Pb_D1,CQD6_1pM Pb_D1,CQD7_1pM Pb_D1,Run1_5pM Pb_D1,Run2_5pM Pb_D1,Run3_5pM Pb_D1,Run4_5pM Pb_D1,Run5_5pM Pb_D1,Run6_5pM Pb_D1,Run7_5pM Pb_D1,CQD1_5pM Pb_D1,CQD2_5pM Pb_D1,CQD3_5pM Pb_D1,CQD4_5pM Pb_D1,CQD5_5pM Pb_D1,CQD6_5pM Pb_D1,CQD7_5pM Pb_D1,Run1_1pM Pb_D2,Run2_1pM Pb_D2,Run3_1pM Pb_D2,Run4_1pM Pb_D2,Run5_1pM Pb_D2,Run6_1pM Pb_D2,Run7_1pM Pb_D2,CQD1_1pM Pb_D2,CQD2_1pM Pb_D2,CQD3_1pM Pb_D2,CQD4_1pM Pb_D2,CQD5_1pM Pb_D2,CQD6_1pM Pb_D2,CQD7_1pM Pb_D2,Run1_5pM Pb_D2,Run2_5pM Pb_D2,Run3_5pM Pb_D2,Run4_5pM Pb_D2,Run5_5pM Pb_D2,Run6_5pM Pb_D2,Run7_5pM Pb_D2,CQD1_5pM Pb_D2,CQD2_5pM Pb_D2,CQD3_5pM Pb_D2,CQD4_5pM Pb_D2,CQD5_5pM Pb_D2,CQD6_5pM Pb_D2,CQD7_5pM Pb_D2,Run1_1pM Pb_D3,Run2_1pM Pb_D3,Run3_1pM Pb_D3,Run4_1pM Pb_D3,Run5_1pM Pb_D3,Run6_1pM Pb_D3,Run7_1pM Pb_D3,CQD1_1pM Pb_D3,CQD2_1pM Pb_D3,CQD3_1pM Pb_D3,CQD4_1pM Pb_D3,CQD5_1pM Pb_D3,CQD6_1pM Pb_D3,CQD7_1pM Pb_D3,Run1_5pM Pb_D3,Run2_5pM Pb_D3,Run3_5pM Pb_D3,Run4_5pM Pb_D3,Run5_5pM Pb_D3,Run6_5pM Pb_D3,Run7_5pM Pb_D3,CQD1_5pM Pb_D3,CQD2_5pM Pb_D3,CQD3_5pM Pb_D3,CQD4_5pM Pb_D3,CQD5_5pM Pb_D3,CQD6_5pM Pb_D3,CQD7_5pM Pb_D3,Run1_1pM Pb_D4,Run2_1pM Pb_D4,Run3_1pM Pb_D4,Run4_1pM Pb_D4,Run5_1pM Pb_D4,Run6_1pM Pb_D4,Run7_1pM Pb_D4,CQD1_1pM Pb_D4,CQD2_1pM Pb_D4,CQD3_1pM Pb_D4,CQD4_1pM Pb_D4,CQD5_1pM Pb_D4,CQD6_1pM Pb_D4,CQD7_1pM Pb_D4,Run1_5pM Pb_D4,Run2_5pM Pb_D4,Run3_5pM Pb_D4,Run4_5pM Pb_D4,Run5_5pM Pb_D4,Run6_5pM Pb_D4,Run7_5pM Pb_D4,CQD1_5pM Pb_D4,CQD2_5pM Pb_D4,CQD3_5pM Pb_D4,CQD4_5pM Pb_D4,CQD5_5pM Pb_D4,CQD6_5pM Pb_D4,CQD7_5pM Pb_D4,Run1_1pM Pb_D5,Run2_1pM Pb_D5,Run3_1pM Pb_D5,Run4_1pM Pb_D5,Run5_1pM Pb_D5,Run6_1pM Pb_D5,Run7_1pM Pb_D5,CQD1_1pM Pb_D5,CQD2_1pM Pb_D5,CQD3_1pM Pb_D5,CQD4_1pM Pb_D5,CQD5_1pM Pb_D5,CQD6_1pM Pb_D5,CQD7_1pM Pb_D5,Run1_5pM Pb_D5,Run2_5pM Pb_D5,Run3_5pM Pb_D5,Run4_5pM Pb_D5,Run5_5pM Pb_D5,Run6_5pM Pb_D5,Run7_5pM Pb_D5,CQD1_5pM Pb_D5,CQD2_5pM Pb_D5,CQD3_5pM Pb_D5,CQD4_5pM Pb_D5,CQD5_5pM Pb_D5,CQD6_5pM Pb_D5,CQD7_5pM Pb_D5
31,33.40988541,33.52577972,33.84260941,34.43992615,33.60406494,34.45783997,33.8371582,38.76280594,38.95226669,38.65211487,37.92130661,38.18664551,38.77297974,38.56753922,33.12765121,33.92083359,33.26364899,33.65953445,33.37824631,33.15155411,32.97039795,37.17606735,37.19543839,37.94256973,37.10500717,38.01078033,37.40575409,37.22945404,34.8406601,33.91412735,35.14198303,34.62674332,34.31921005,34.65075684,34.84799576,37.3751297,37.56660843,37.14067078,37.14067078,37.18321991,37.5772934,37.3332901,35.51594162,35.02591324,35.4260788,35.06402588,35.36030197,35.43125153,35.03105927,37.70228195,37.635746,37.53548813,38.03907013,38.07872009,37.38575745,37.7822876,34.95372009,34.79706955,34.79620361,34.82909775,34.99191666,34.6610527,35.53853607,38.13298416,37.92564392,38.5112915,38.73001862,37.99188232,37.76264954,38.21498489,34.28491592,34.84331131,34.0961647,34.04420853,35.24479675,34.86287308,34.18196487,37.70909119,37.54953003,37.68611526,37.78560257,36.99271011,38.03785324,36.63974762,34.69681549,34.35593796,35.00030518,34.92335129,33.79874802,33.88364792,34.48690033,37.80118179,38.45672989,37.54450989,37.5,37.87296295,37.41496277,37.34098816,33.96796799,33.64293289,34.03945541,34.17285919,34.36883545,34.12036514,35.18902588,36.86165619,37.18260574,36.75926208,37.7812767,37.0568924,37.43381882,37.90243149,34.08843231,33.59857178,33.74091721,34.54422379,33.48485947,33.64774704,33.87973022,36.90591049,37.4650383,37.16420746,37.03423691,37.34177399,37.27553177,37.05296326,34.08843231,33.59857178,33.74091721,34.54422379,33.48485947,33.64774704,33.87973022,36.90591049,37.4650383,37.16420746,37.03423691,37.34177399,37.27553177,37.05296326
34,51.07824707,51.43034363,50.5332756,50.97857285,51.19638443,51.31886673,51.90875244,58.98336792,57.3456192,58.52752304,57.77564621,58.95730591,58.48171234,57.37185287,51.21861649,50.62147522,49.99534225,50.16996765,49.92469788,50.19987106,50.26070786,57.24597549,56.1722641,56.63625336,55.82912827,56.78297424,56.4910202,57.39624023,51.40343094,51.98875427,51.74172211,52.55501556,51.50160599,52.26777267,51.43954468,56.95152664,55.61555862,55.53617859,55.53617859,54.68861771,55.13967896,55.25052261,53.41177368,54.5116539,53.05093384,53.11091614,53.19697952,53.60945511,52.95566559,57.38074875,57.81950378,56.78676987,57.03051376,57.9510498,58.25227737,57.13766861,51.64233017,52.31964111,52.35910416,52.42595291,52.04211044,52.11190414,51.126091,56.98843384,56.06921005,56.35585403,56.28590393,57.2983551,57.29051971,57.68278122,51.8344574,51.07751083,51.56652832,51.84083557,51.96273041,51.8389473,51.97396851,56.71884155,56.78702164,56.45409775,56.7470932,56.10300064,57.88225555,56.42513657,51.97096634,51.89064789,51.1234436,52.06787109,51.46968842,52.22237396,50.86110306,56.95137024,56.70999146,55.70970535,56.83831024,55.23703003,56.63724899,56.59131241,52.26045609,50.88669968,52.19153595,51.71521759,51.88189697,50.83912277,51.56686783,55.84547806,56.58757401,56.02568436,55.86875153,56.38155365,56.36763,56.39767456,50.95771027,50.88799667,50.71253586,50.3565712,50.35568237,49.91154099,51.53963089,55.97480392,56.33627701,55.4270401,56.2250824,55.48622513,55.91909027,56.28931046,50.95771027,50.88799667,50.71253586,50.3565712,50.35568237,49.91154099,51.53963089,55.97480392,56.33627701,55.4270401,56.2250824,55.48622513,55.91909027,56.28931046
221,15.0689764,14.6349678,14.9979105,15.23420143,15.29207993,15.14174747,15.15222454,17.36448479,16.63953972,17.33573723,16.88957024,17.15429688,16.96046257,16.79057121,15.46298218,16.20373917,15.9567728,15.91401196,15.76678085,15.26962566,15.73756313,17.01951027,17.46256256,17.78460884,17.3449688,17.7379837,17.47924423,17.65434265,16.0535965,15.54286098,15.80006218,16.2467041,15.61793327,15.89440918,16.093647,17.15089035,17.65768051,17.19726372,17.19726372,16.96418762,17.25252342,17.56883621,15.63628006,15.85018826,15.72688293,16.03766251,15.8081255,15.57049179,15.62309074,16.96288109,17.58821297,16.68870163,17.43733597,16.77168274,17.54034042,17.80843163,15.84613705,15.78227997,16.1118412,15.32706356,15.87325859,15.97700787,15.63951778,17.17529678,17.16509247,17.34130669,16.55654716,17.18831825,17.28360558,17.54440308,16.06488037,15.9693079,15.96267128,15.77347851,16.09433746,15.69978333,16.31745148,17.10601807,17.35222244,17.55352592,17.44274139,17.76226044,17.454216,17.52759171,15.0734148,15.59422016,15.50363827,15.52872753,15.87301636,15.40765476,15.67514229,17.6840229,17.01305771,17.04202461,17.00478172,16.92964935,17.13799858,17.54465485,16.19040298,15.73944664,16.01957321,15.66257668,15.92024612,15.48920918,16.07522392,17.15372849,17.10470009,17.80170059,16.5189991,17.2336235,17.19856262,17.43061066,15.18029499,15.29945469,15.58190823,15.98484421,15.57863522,15.19119167,15.66791916,17.66671753,16.86199951,17.04162407,17.31098557,17.23176003,16.94061661,16.82879066,15.18029499,15.29945469,15.58190823,15.98484421,15.57863522,15.19119167,15.66791916,17.66671753,16.86199951,17.04162407,17.31098557,17.23176003,16.94061661,16.82879066
232,10.1285429,9.893335342,10.30030918,10.14876652,10.00973606,9.841724396,10.07838726,11.43591118,11.16449738,11.56087112,11.55764866,11.5167923,11.32996559,11.32734489,10.35926533,10.62821102,10.49309921,10.95781136,10.38310051,10.49112797,10.31149292,11.73935032,11.66511345,11.40789318,11.70604801,11.82500839,11.60800457,11.75817013,10.73785973,10.49512291,10.41876602,11.04335976,10.37720013,10.36158562,10.39135647,11.49533272,11.79747963,11.44381237,11.44381237,11.06016541,11.99632359,11.20987701,10.60556889,10.62075138,10.31072807,10.44906521,10.40229511,10.53429604,10.69988823,11.00455379,11.22150135,11.42603207,11.46850491,11.69985676,11.6108532,11.48595715,10.34568977,10.34601307,10.35925484,10.63363171,10.91913033,10.66130733,10.42328167,11.49479389,11.46889496,11.42813587,11.24841785,11.45230484,11.84535789,11.42989731,10.47642803,10.4371109,10.32973957,10.75219536,10.79486656,10.29605007,11.10749149,11.73425102,11.82621765,11.55927563,11.51563072,11.62389374,11.8816061,11.81325912,10.70190144,10.46732426,10.2083559,10.75739574,10.39713478,10.26672173,10.58584309,11.15472317,11.47941494,11.33174324,11.38531494,11.33748341,11.37794495,11.49044037,10.54825878,10.07552814,10.14935303,10.52871799,10.70291233,10.49498463,10.18137455,11.90590191,11.25931644,10.9527998,11.37656403,11.21221447,11.47419548,11.27801609,10.2062645,10.13659,10.0483923,10.30709076,10.30625629,10.14262104,10.05500889,11.46104813,11.4897728,11.44470215,11.44305325,11.46877289,11.04026985,11.3880024,10.2062645,10.13659,10.0483923,10.30709076,10.30625629,10.14262104,10.05500889,11.46104813,11.4897728,11.44470215,11.44305325,11.46877289,11.04026985,11.3880024
227,12.10691357,12.32512665,12.22273254,12.00856495,11.9172802,11.96742535,12.12712574,13.61459732,13.4334507,13.16871166,13.34653759,13.94702339,13.31645298,14.02784157,12.66370773,12.92143631,12.49068165,12.5034647,12.4992218,12.66275883,12.43892288,13.9307518,14.38647366,14.2225275,13.80942631,13.88634014,13.85273361,13.99101543,12.15010071,12.48397446,12.89985657,12.70949745,12.53303146,12.38489342,12.44307232,14.11296654,14.02254581,13.71551609,13.71551609,13.92020607,13.44387913,13.72664452,12.7843523,12.12782574,12.38685799,12.56358433,13.08209896,12.56959534,13.06129932,13.59782887,13.60354137,14.14240074,13.87523174,13.64053917,13.61713982,13.36960793,12.43011951,13.28868389,12.46561146,12.23158073,12.42331791,12.63872242,12.50728989,13.67632198,13.72636604,13.83696556,13.75122356,13.72084141,13.71259117,13.53209305,12.5970192,12.86526203,12.93891621,12.88990879,12.85651398,12.72692871,12.61995888,13.7340641,13.93188858,13.89894772,14.06066513,13.96909618,13.87229347,14.3981657,12.70141888,12.64291382,12.50560379,12.77159023,12.56185246,12.3514576,12.27837181,13.42814541,14.15507603,14.2553978,13.51372242,13.57758617,13.66149139,13.70067215,12.49245071,12.56202507,12.21421337,12.65042686,12.8084383,12.60072136,12.42735195,14.11880016,13.32637787,13.73565578,13.57416534,13.50252438,13.86250019,13.29018974,12.25938416,12.2124567,12.2427721,12.2027874,12.28478909,11.79959488,12.63356686,13.92032719,14.00761604,13.71735764,13.93563652,13.53194427,13.81905651,13.41296005,12.25938416,12.2124567,12.2427721,12.2027874,12.28478909,11.79959488,12.63356686,13.92032719,14.00761604,13.71735764,13.93563652,13.53194427,13.81905651,13.41296005
228,11.56240273,11.96798229,11.73966026,11.74804115,12.004673,11.53217697,11.40004921,13.47671318,13.28836536,13.27461052,12.89011669,13.01780701,12.9876194,12.90803051,12.21522236,12.19436836,11.66903496,12.52583885,12.15663719,12.02163982,12.20224285,13.35367012,13.8070116,13.40201378,13.48087025,13.46057129,13.24898911,13.4888916,12.16281891,11.9165535,12.34837055,12.0403614,12.28757763,12.20839882,12.03897762,13.55183411,13.29338169,13.11034203,13.11034203,13.75909042,13.49359798,13.7651701,12.42362213,12.33138847,11.73321724,12.45976353,12.34085751,12.18383789,12.21150017,12.87995052,12.92927361,13.45990372,13.35661602,13.17196465,13.3819952,13.18798447,12.23464489,12.72862148,12.12628365,12.15567684,12.09121323,12.10593891,12.15702534,13.38289928,12.73307514,13.36709595,13.37989902,13.0267725,13.48223305,13.40358734,12.13547421,12.54446697,12.88099194,11.98781776,12.47233105,12.41857624,12.29508209,13.86896229,13.10016632,13.63137341,13.43149567,13.66928673,13.52568531,13.62602901,11.89340687,12.17320347,12.23106575,12.18856716,12.08241177,11.8807373,12.24023724,12.947999,13.23184872,13.54477406,13.18844604,13.33867931,13.39723206,13.25184536,12.16755199,12.26467133,12.51271725,11.8574028,12.13201427,12.27256107,12.0221653,12.90240765,13.37231064,13.14258194,13.14448071,13.31227112,13.17617607,13.3720026,11.81884861,12.1656723,11.88064098,12.20680523,11.83791161,11.7773838,12.12158298,13.23998642,12.89857578,13.5882082,13.19810867,13.01756859,13.36772251,13.14081001,11.81884861,12.1656723,11.88064098,12.20680523,11.83791161,11.7773838,12.12158298,13.23998642,12.89857578,13.5882082,13.19810867,13.01756859,13.36772251,13.14081001
231,10.80515862,10.5086031,10.36205673,10.8804369,10.34864902,10.53715324,10.15093422,12.05536079,11.87233353,11.96983528,11.54965687,12.04634666,11.87425804,11.84986019,11.0898304,10.71423054,10.93692493,10.63879585,10.63096905,10.95675945,10.75035954,12.30992031,11.88167953,11.81096268,12.1162672,12.41043568,12.35001373,11.84591007,11.10353947,10.77023506,11.06842327,11.26921272,10.74505043,10.69784069,10.79880524,12.49513149,11.77284241,11.48394871,11.48394871,12.04931355,11.59778118,11.85472584,11.04758358,10.95767975,10.80972672,10.87006855,10.47987556,11.20981026,11.07918262,11.94653702,12.21082592,11.96875,11.61736393,12.17557526,11.77179432,11.76139355,10.81854057,10.74444771,10.95576382,11.19951534,10.98643875,10.99883842,10.5609827,11.750494,12.27972317,11.74389172,12.26655197,11.62315559,11.92620277,11.99887943,11.0814724,10.90426731,11.24666977,11.21885967,11.06291962,10.91167927,11.31994152,12.18274117,12.40024376,12.29299927,12.31549931,12.25911331,12.12632179,12.03107357,10.75220394,10.98612022,10.64400005,11.04521656,10.95452213,10.85453129,10.89627647,11.81907558,11.99907684,11.63792419,12.11884212,12.22191238,11.95152664,11.88387108,10.91641617,10.62453842,10.9501009,10.99816704,10.73262501,10.7755003,10.84124947,11.66900158,12.03033352,11.73895741,12.1897583,11.47040939,11.56877518,11.93015766,10.66565228,10.71905708,10.76745033,10.80854797,10.44099903,10.86458778,10.69795609,12.15064907,11.84878159,12.20390987,11.84417439,11.48400402,12.29999256,11.97895527,10.66565228,10.71905708,10.76745033,10.80854797,10.44099903,10.86458778,10.69795609,12.15064907,11.84878159,12.20390987,11.84417439,11.48400402,12.29999256,11.97895527
225,13.16012573,12.50564575,13.01312065,13.32085133,13.19277382,13.41349125,12.726964,14.46222973,14.41653252,15.21220684,14.89543629,15.05412674,14.50047016,15.33372021,13.69863033,13.36528778,13.86174107,13.60930443,14.13727951,13.32188034,13.28750706,15.1359272,14.77996349,15.08358383,14.83423233,14.84767246,15.1971035,14.81309795,13.71116543,13.12259483,13.33721733,13.82245159,13.48365688,13.54502201,13.36197758,14.9177351,14.6907568,14.67356014,14.67356014,15.0734272,14.86884117,15.03830814,13.37044811,13.41121483,13.1948204,13.58051968,13.75447273,13.60598183,13.45338917,14.50486851,14.86931229,14.84501457,14.42943096,14.26022243,14.84085751,14.24309063,13.79128456,13.58297729,13.78601837,13.72615147,13.74865723,13.50810719,13.27649975,14.74762535,14.5616312,14.58725643,15.19869232,14.60311699,15.18775082,14.84356785,13.97956848,14.49230003,13.95413589,13.34575748,13.44130993,13.80427837,13.82617664,15.080863,15.44245625,15.02027225,15.39939404,14.49831867,15.00701046,14.97692299,13.77188015,13.41234684,13.24987411,13.68188095,13.32964706,13.72446346,13.58036232,14.83931923,14.44487095,15.15198326,15.00563717,14.59608841,14.70038986,14.86620426,13.80253506,13.00013542,13.4414835,13.49082756,13.5659523,13.64398003,13.46573639,15.07100487,14.73174953,14.97276974,14.74316788,14.6681509,14.93661213,14.76856327,13.00915432,13.31475449,13.05310059,13.4296093,13.19499588,13.13623905,13.21826458,14.61787796,15.24471378,15.10379124,14.34690094,15.13122463,14.96220207,15.04960632,13.00915432,13.31475449,13.05310059,13.4296093,13.19499588,13.13623905,13.21826458,14.61787796,15.24471378,15.10379124,14.34690094,15.13122463,14.96220207,15.04960632
237,8.430898666,8.19007206,8.538150787,8.793549538,8.599392891,8.662823677,8.624835014,9.469251633,9.609154701,9.626379013,9.156891823,9.285108566,9.503004074,9.503059387,8.815145493,8.680798531,8.351893425,8.645839691,8.564450264,8.908249855,8.487744331,9.546059608,9.700149536,9.839809418,9.631779671,9.870210648,9.601078033,9.496117592,8.752292633,8.757246017,8.657339096,8.462796211,8.719842911,8.649850845,8.434719086,9.436434746,9.566267014,9.495867729,9.495867729,9.42172718,9.614497185,9.602853775,8.801085472,8.97381115,8.831248283,8.800011635,8.677265167,8.695515633,8.946079254,9.697616577,9.565822601,9.864346504,9.288824081,9.20720005,9.631418228,9.63690567,8.783151627,8.865818024,8.855815887,8.586069107,8.680155754,8.903684616,8.831429482,9.548610687,9.524557114,9.467326164,9.519886017,9.383831024,9.671635628,9.538802147,8.956628799,8.693541527,9.044545174,9.047044754,8.716520309,9.09034729,8.692791939,9.353452682,9.823486328,9.665973663,9.824062347,9.700313568,9.72136116,9.66797924,8.884231567,8.888751984,8.90855217,8.366194725,9.170146942,8.722106934,8.596164703,9.516457558,9.456043243,9.545919418,9.497224808,9.826304436,9.866555214,9.591030121,8.728280067,8.76307106,8.738066673,8.737581253,8.553377151,8.504259109,8.415099144,9.582424164,9.357016563,9.629640579,9.611789703,9.512854576,9.752985001,9.508934975,8.597783089,8.579629898,8.579756737,8.642818451,8.587654114,8.812944412,8.655501366,9.694198608,9.813708305,9.922755241,9.747348785,9.973967552,9.490701675,9.644023895,8.597783089,8.579629898,8.579756737,8.642818451,8.587654114,8.812944412,8.655501366,9.694198608,9.813708305,9.922755241,9.747348785,9.973967552,9.490701675,9.644023895
33,44.95122147,45.22700119,44.98796463,44.3663826,45.409935,46.08131027,44.47501755,50.37282944,50.3205986,50.83638,51.0604744,51.28485107,51.01913452,50.59244919,44.63508606,43.96304321,43.99636459,43.67878342,44.28837585,43.79027939,44.59970093,48.84757233,48.97264862,49.17063522,49.8847847,50.22994614,49.63129807,48.49087906,44.87574768,45.48575211,45.57619476,45.88085175,45.8274231,45.25082016,45.33366013,49.43698502,48.32008362,48.46225739,48.46225739,48.64516449,48.91035461,48.81188965,46.60545349,46.57637024,46.87524033,46.94417191,46.99485397,46.73270416,46.55975723,50.51776505,50.29890823,50.74964142,49.90558624,50.42882538,51.09308243,50.48386765,46.04730606,44.97936249,46.70415497,46.57115173,45.76455688,44.90387726,44.7729187,49.70388031,50.41923904,49.426548,50.01732635,49.51046371,50.05802536,49.66094208,45.34427261,45.18067551,45.55701065,45.06960297,45.22847366,44.902668,44.57159042,49.81854248,49.64118576,50.0846138,49.53900909,50.18629456,50.120327,50.20661545,45.34874725,45.55060959,45.3048172,45.84226608,45.66597748,46.27125168,45.43889236,50.61566162,49.77891541,49.191185,49.15086365,49.54834366,48.96160889,48.86675644,45.01662827,44.80783844,45.05499649,44.35302353,44.22409439,45.02335358,44.67306137,48.94368362,48.95702362,48.61418915,49.79960251,49.73501587,48.7905426,48.48448181,44.29892731,44.10288239,45.07570267,44.71220016,44.36124802,44.71428299,44.35782242,48.85201645,48.34468842,49.0993576,48.15679932,49.71529007,49.41302872,48.04396057,44.29892731,44.10288239,45.07570267,44.71220016,44.36124802,44.71428299,44.35782242,48.85201645,48.34468842,49.0993576,48.15679932,49.71529007,49.41302872,48.04396057
234,9.685526848,9.271234512,9.25265789,9.616998672,9.534995079,9.162948608,9.720891953,10.60690689,10.74039841,10.73383427,11.20296669,10.47249031,10.5712862,10.42828846,9.833408356,9.974834442,9.712088585,9.930212021,9.65221405,9.677128792,10.05987263,10.98246861,10.83913326,10.93554592,10.72635937,11.17839527,11.03664589,10.62879372,9.901450157,9.717716217,9.710217476,9.698358536,9.816500664,9.713490486,9.734567642,10.96702194,10.70371532,10.94683838,10.94683838,10.60120869,10.54617977,10.76558685,9.9725914,9.849398613,9.699668884,9.674418449,9.829914093,9.872493744,9.954585075,10.71874046,10.78107452,10.68194008,10.78279686,10.58404827,10.45680523,10.80149555,9.717752457,9.91688633,9.904393196,9.861343384,9.619393349,10.26801491,9.498509407,10.80668736,10.90744972,10.85637856,11.00829887,10.93541718,10.87732315,10.17624474,9.825828552,9.79427433,10.02025509,9.723566055,10.06779385,10.29930401,9.996875763,11.40434551,10.79198742,10.87847042,11.09683037,10.48028088,11.02513885,10.80351162,9.377883911,9.456915855,9.773488998,9.421895027,9.949260712,9.764293671,9.767080307,10.89181614,10.76760006,10.92008114,10.40081978,10.51418018,10.2790451,10.6512661,9.596960068,9.676783562,9.654858589,9.928071022,9.754807472,9.640505791,9.813770294,10.82237339,10.64313412,10.30289936,10.6720953,10.495821,10.79064846,10.47882938,9.464588165,9.834961891,9.760495186,9.471600533,9.684042931,9.534793854,9.586735725,10.88514614,10.81319618,10.35254192,10.94979954,10.94779205,10.71049786,10.33356953,9.464588165,9.834961891,9.760495186,9.471600533,9.684042931,9.534793854,9.586735725,10.88514614,10.81319618,10.35254192,10.94979954,10.94779205,10.71049786,10.33356953
29,25.10682106,25.08548355,24.23041534,25.29532051,25.03364372,24.89671898,25.1805172,28.05152893,28.25261116,28.34903145,28.14186478,27.9738884,28.29667664,27.8528862,25.03068542,24.61077309,24.6376133,24.06589317,24.24943924,24.32866669,23.93896484,27.21375275,26.93477821,26.74855614,27.22853661,27.6487751,27.65141487,26.65456772,25.52798843,24.86503029,24.84989548,24.78215981,25.30122375,24.63759041,25.62583542,26.89780617,27.14896774,27.28771591,27.28771591,27.34418297,26.97328758,27.02660942,25.65216637,25.63694954,26.10147285,25.5279541,25.64102554,25.69309807,25.80135918,28.51642609,27.26570892,28.22932434,27.51984787,27.92458534,28.1359005,27.64445496,25.43829918,25.29198074,25.43923187,25.67623901,25.45593834,25.55166626,25.73724747,27.39660072,28.02200508,27.5337677,27.63236237,27.60326004,28.15835571,27.62672615,25.22003365,24.81722832,24.82741547,24.81840134,25.09947968,25.11482048,25.19251823,27.37309647,27.52378082,28.04724121,27.37304688,27.58481979,27.76140785,26.953722,25.17012978,24.64220428,24.76780128,25.05898476,24.95944214,25.49645615,25.21774673,27.55366707,27.85185242,27.721632,26.98376465,27.3252182,27.19359016,27.88118553,25.11195183,24.47043419,24.19205856,24.53531456,24.4064846,24.73242378,24.62089539,27.10709,26.87355614,26.97227859,27.48557281,26.97501373,26.68452835,27.06881905,25.0377121,24.63510895,24.67066574,24.71725082,24.80591583,25.20281982,25.21478462,27.85909843,26.72811127,26.9745121,27.0594368,27.49755287,27.65911674,27.29593086,25.0377121,24.63510895,24.67066574,24.71725082,24.80591583,25.20281982,25.21478462,27.85909843,26.72811127,26.9745121,27.0594368,27.49755287,27.65911674,27.29593086
28,20.96928024,20.99412918,21.40758705,20.99423409,21.41363907,21.08553886,21.44176865,24.05119514,24.48664665,24.8585968,23.97616196,24.0444088,24.08413124,23.91891479,21.20299721,21.41075516,20.89869118,20.84996605,20.99078941,21.21216774,21.16094398,23.11660576,22.86629486,23.65598106,23.10025787,23.65492249,23.66545868,23.07079124,22.0114975,21.77061462,21.264431,21.22685623,21.99258041,21.66448212,21.80517197,23.16836739,23.15061188,23.13492584,23.13492584,23.34225082,23.11938858,22.6524334,22.11619949,21.86197853,22.26488113,22.22902107,22.17447853,22.4556942,22.17094421,24.59572792,23.96212769,23.75783157,24.39468193,24.02735519,23.94537354,24.45496178,21.98038673,21.53154755,21.59082222,21.7457695,22.04650116,22.05102158,21.71240044,23.51469421,23.72109032,23.94514084,23.92285156,23.43539047,24.07273674,23.65488052,21.27490807,21.609272,21.49582291,21.5369091,21.62636375,21.46080971,21.42890358,23.21625519,23.42353439,23.39144897,24.28101349,23.74768066,24.51056671,23.93183327,21.2212677,21.46544456,21.5829525,21.48026085,21.16681671,21.55006027,21.2266655,23.30010033,23.84764862,23.37504578,23.76608086,23.70370293,22.89793205,23.59304428,21.74657631,21.31601906,20.84003258,21.24982643,20.63127518,21.18598747,21.30039597,23.32407951,23.3527298,23.657547,23.3054142,23.30384064,22.69063759,23.39987183,21.12621117,21.29854965,21.59348106,21.47891045,21.09030151,21.28460312,21.15524673,23.81506538,22.94234848,23.23164368,23.28767014,23.64932632,22.90522194,22.99533844,21.12621117,21.29854965,21.59348106,21.47891045,21.09030151,21.28460312,21.15524673,23.81506538,22.94234848,23.23164368,23.28767014,23.64932632,22.90522194,22.99533844
230,10.8813591,10.85227394,11.22845173,11.08136082,11.23544788,10.96660995,11.34701538,12.27643776,12.22230911,12.57278728,11.86443329,12.19568539,12.21645927,12.2388525,11.27801991,10.985116,11.48329639,11.71959591,11.3824501,11.39566803,11.2268219,13.12295437,12.97929573,12.7394495,12.15594196,12.21095562,12.72899914,12.33060837,11.5303669,11.35987568,11.12514973,11.19902611,11.29797459,11.10015869,11.59650707,12.30416393,12.47439957,12.17521095,12.17521095,12.79099083,12.6339674,12.21324921,11.35865116,11.27676105,11.09316063,11.36538219,11.24651432,11.51047897,11.27604675,12.56134129,12.35896301,12.11969757,12.54619789,11.91220665,11.92448425,12.15057468,11.66125965,11.33011818,11.35235119,11.26803398,11.67017651,11.66327858,11.1205368,12.36517048,12.09933853,12.05494308,12.61078548,12.39197063,12.33882618,12.22554874,11.09557247,11.35195732,11.46557236,11.3900404,11.27766514,11.75261021,11.67966938,12.84437561,13.3146677,12.44743443,12.62428951,12.51544857,12.81420898,13.01606655,11.61989784,11.00042725,11.42732906,11.34203625,11.35211563,10.91187763,11.15024376,12.46170902,12.40529156,12.44736481,12.28697205,12.42871284,12.60178375,12.53270054,11.28527641,11.31979179,11.33686256,11.27848721,11.09925938,11.11741543,11.23241997,12.34955788,11.93742943,12.47596264,12.37751484,12.18660831,12.35944557,12.27564335,11.04524994,11.31965733,10.87272358,11.01074982,11.0295248,11.41952515,11.17114925,12.68160915,12.02101421,11.87543011,12.47024536,12.38343048,12.51253605,12.64106941,11.04524994,11.31965733,10.87272358,11.01074982,11.0295248,11.41952515,11.17114925,12.68160915,12.02101421,11.87543011,12.47024536,12.38343048,12.51253605,12.64106941
