,Run1_1pM Pb_E1,Run2_1pM Pb_E1,Run3_1pM Pb_E1,Run4_1pM Pb_E1,Run5_1pM Pb_E1,Run6_1pM Pb_E1,Run7_1pM Pb_E1,CQD1_1pM Pb_E1,CQD2_1pM Pb_E1,CQD3_1pM Pb_E1,CQD4_1pM Pb_E1,CQD5_1pM Pb_E1,CQD6_1pM Pb_E1,CQD7_1pM Pb_E1,Run1_5pM Pb_E1,Run2_5pM Pb_E1,Run3_5pM Pb_E1,Run4_5pM Pb_E1,Run5_5pM Pb_E1,Run6_5pM Pb_E1,Run7_5pM Pb_E1,CQD1_5pM Pb_E1,CQD2_5pM Pb_E1,CQD3_5pM Pb_E1,CQD4_5pM Pb_E1,CQD5_5pM Pb_E1,CQD6_5pM Pb_E1,CQD7_5pM Pb_E1,Run1_1pM Pb_E2,Run2_1pM Pb_E2,Run3_1pM Pb_E2,Run4_1pM Pb_E2,Run5_1pM Pb_E2,Run6_1pM Pb_E2,Run7_1pM Pb_E2,CQD1_1pM Pb_E2,CQD2_1pM Pb_E2,CQD3_1pM Pb_E2,CQD4_1pM Pb_E2,CQD5_1pM Pb_E2,CQD6_1pM Pb_E2,CQD7_1pM Pb_E2,Run1_5pM Pb_E2,Run2_5pM Pb_E2,Run3_5pM Pb_E2,Run4_5pM Pb_E2,Run5_5pM Pb_E2,Run6_5pM Pb_E2,Run7_5pM Pb_E2,CQD1_5pM Pb_E2,CQD2_5pM Pb_E2,CQD3_5pM Pb_E2,CQD4_5pM Pb_E2,CQD5_5pM Pb_E2,CQD6_5pM Pb_E2,CQD7_5pM Pb_E2,Run1_1pM Pb_E3,Run2_1pM Pb_E3,Run3_1pM Pb_E3,Run4_1pM Pb_E3,Run5_1pM Pb_E3,Run6_1pM Pb_E3,Run7_1pM Pb_E3,CQD1_1pM Pb_E3,CQD2_1pM Pb_E3,CQD3_1pM Pb_E3,CQD4_1pM Pb_E3,CQD5_1pM Pb_E3,CQD6_1pM Pb_E3,CQD7_1pM Pb_E3,Run1_5pM Pb_E3,Run2_5pM Pb_E3,Run3_5pM Pb_E3,Run4_5pM Pb_E3,Run5_5pM Pb_E3,Run6_5pM Pb_E3,Run7_5pM Pb_E3,CQD1_5pM Pb_E3,CQD2_5pM Pb_E3,CQD3_5pM Pb_E3,CQD4_5pM Pb_E3,CQD5_5pM Pb_E3,CQD6_5pM Pb_E3,CQD7_5pM Pb_E3,Run1_1pM Pb_E4,Run2_1pM Pb_E4,Run3_1pM Pb_E4,Run4_1pM Pb_E4,Run5_1pM Pb_E4,Run6_1pM Pb_E4,Run7_1pM Pb_E4,CQD1_1pM Pb_E4,CQD2_1pM Pb_E4,CQD3_1pM Pb_E4,CQD4_1pM Pb_E4,CQD5_1pM Pb_E4,CQD6_1pM Pb_E4,CQD7_1pM Pb_E4,Run1_5pM Pb_E4,Run2_5pM Pb_E4,Run3_5pM Pb_E4,Run4_5pM Pb_E4,Run5_5pM Pb_E4,Run6_5pM Pb_E4,Run7_5pM Pb_E4,CQD1_5pM Pb_E4,CQD2_5pM Pb_E4,CQD3_5pM Pb_E4,CQD4_5pM Pb_E4,CQD5_5pM Pb_E4,CQD6_5pM Pb_E4,CQD7_5pM Pb_E4,Run1_1pM Pb_E5,Run2_1pM Pb_E5,Run3_1pM Pb_E5,Run4_1pM Pb_E5,Run5_1pM Pb_E5,Run6_1pM Pb_E5,Run7_1pM Pb_E5,CQD1_1pM Pb_E5,CQD2_1pM Pb_E5,CQD3_1pM Pb_E5,CQD4_1pM Pb_E5,CQD5_1pM Pb_E5,CQD6_1pM Pb_E5,CQD7_1pM Pb_E5,Run1_5pM Pb_E5,Run2_5pM Pb_E5,Run3_5pM Pb_E5,Run4_5pM Pb_E5,Run5_5pM Pb_E5,Run6_5pM Pb_E5,Run7_5pM Pb_E5,CQD1_5pM Pb_E5,CQD2_5pM Pb_E5,CQD3_5pM Pb_E5,CQD4_5pM Pb_E5,CQD5_5pM Pb_E5,CQD6_5pM Pb_E5,CQD7_5pM Pb_E5
39,109.1330185,108.2865295,108.2439117,108.9218445,109.5681992,110.3715286,109.8610916,118.7944412,118.7255402,119.2006454,119.8558273,118.9335098,120.5473175,118.8234253,111.4285736,111.6380234,112.4209518,111.6901474,112.7068176,113.36026,112.8884964,123.1663589,123.2080612,123.3783493,123.3326492,122.3731079,122.5324707,121.0574951,112.1749954,111.5741653,111.851326,111.2256317,111.7051392,110.0496445,111.0411835,119.509285,121.9330292,120.9588394,121.2164001,121.3091278,120.733078,121.4607925,115.1827164,114.5745316,113.3233109,112.7696915,116.7398453,113.0735016,114.2767181,125.6378174,124.2573624,124.7884827,123.939537,123.5347519,124.4767685,123.9212341,111.1180649,112.0212097,111.7267609,111.0290604,111.1058197,111.5346909,112.1708221,122.1055679,122.9065247,123.2136917,122.8637161,122.0120697,122.4314117,121.5278854,109.2316437,109.080513,109.5022812,109.0355148,111.6823273,109.91716,109.5765533,119.9393921,119.5684509,120.9803085,118.2681503,121.1043777,120.4785461,120.9591827,110.0617676,111.3672867,109.6687317,109.2788925,111.5006409,111.9216003,110.5055313,120.1602936,120.6686249,120.0974655,119.9869766,120.5411301,119.8739166,119.9084473,108.0099487,106.9585419,107.100914,107.59021,107.1434021,106.5244293,106.9356613,119.9898987,119.9611435,120.2271805,120.373642,118.6651306,119.3154373,119.3653183,115.1565933,113.3964005,112.3463974,114.4791718,111.9260483,110.8689575,110.0608215,122.9617386,123.1020889,123.4238281,122.5423203,122.8232803,123.3505554,122.6103973,108.8390732,109.0764313,110.4004364,109.7574234,109.5667419,108.997963,110.2162781,122.2305984,122.0060349,121.3208466,121.7442703,121.6623917,121.3259354,122.1063766
224,14.22363377,15.09684753,14.41969872,14.45570278,14.23646259,14.72794151,14.60224628,16.15586662,16.02513695,16.21831131,15.94790268,15.69822598,16.04526901,15.96158218,14.93615627,14.5391016,14.68670464,14.52825069,14.15210056,15.04030037,14.43679714,15.68411064,15.48720837,15.8704834,15.52548313,16.00077629,15.78145885,15.7575016,14.94639683,14.43180656,14.71741676,14.33167171,14.53610039,14.86805344,14.59203243,16.38677788,16.46528816,16.44210243,16.27676773,15.9699173,15.84394073,16.22708511,14.78058529,14.15782166,14.41849613,14.4551115,14.79322147,14.36025238,14.38748455,16.22947693,15.83055401,16.28432655,16.13583374,15.94896221,16.08427811,16.27542686,14.89332104,14.42411137,14.75768566,14.62225819,14.71579075,14.79883099,14.90647221,15.94270611,16.14487457,16.46699524,16.52129745,16.57131386,16.03390312,16.00725365,14.39561939,13.83717155,14.32445908,14.23884106,14.12961006,14.37177086,14.2556572,15.87651634,15.7032814,15.80294991,15.80694866,15.43438053,15.69376469,15.44272137,14.77045918,14.71512032,14.70725441,14.67405796,14.53019619,14.62146664,14.27899647,16.12367249,15.74998569,15.57365799,15.93247795,16.29511833,15.93586063,16.16750336,13.94268036,14.16579247,14.02022076,13.96420383,14.51675892,13.94533634,14.07752419,15.58395767,15.31407928,15.46674252,15.57878399,15.804842,15.5828352,15.71390247,15.03992558,15.00165653,14.80486584,14.86669636,14.56371212,14.7639904,14.83679581,16.38742638,15.88045788,15.97134781,16.37602997,15.61780834,15.8152914,16.27533913,14.08362389,14.45136833,14.38095665,13.97491646,13.99799824,14.2288599,14.2345953,15.95963383,15.87277317,16.32289124,16.10827827,16.33152008,16.20059967,15.7651825
212,22.57712746,22.20345497,22.59311104,23.19928169,22.78536034,23.5406189,22.67815208,24.53855324,24.74694061,25.13821411,24.86396599,24.71133995,25.4383049,24.92008781,22.68555641,22.32050896,22.25312996,22.89601135,22.47349739,22.47625542,22.63672638,25.2799015,23.86780739,24.4824295,25.0498333,24.41423035,24.40402412,24.49241066,23.17122078,23.18560982,22.91044617,22.93648338,23.33442307,22.48651505,22.75498962,24.93862343,25.13417435,24.76297379,25.62357903,24.76038361,24.90803528,24.83090973,22.7479248,23.3524189,22.39185715,22.86951637,23.08430672,22.5037365,22.27929688,25.20425224,25.09437561,24.47074699,24.26364708,24.99649048,25.31804085,25.07910728,23.0291729,22.36249161,23.32451248,22.92741394,23.14343071,23.08327675,23.38336754,24.79859924,24.77703857,24.9395237,24.68883705,24.81447983,24.92891121,24.64816093,22.06749153,22.26840973,22.25407219,22.06051064,21.89613152,21.9939537,21.9791851,23.94074249,24.44023705,24.58014107,24.2045517,23.69638252,24.25209999,24.09136009,22.73735046,23.33085632,23.02388573,22.76417732,22.06913567,22.38910294,22.65466499,25.00038719,24.58747673,24.76927567,24.6973381,24.37198257,24.88019371,24.91622734,21.12855911,22.04503441,22.42354012,21.34243393,22.34341431,22.43987656,21.93712425,24.26620483,24.19404411,24.82794762,24.30171585,24.42708397,24.62034416,24.03525352,23.11901665,23.04656601,22.89850616,23.12750053,23.54110336,23.2587471,23.56622124,25.05994606,25.07797813,24.89684296,24.73655891,24.80596352,25.50849342,24.63872528,22.15286636,22.1403923,22.1204834,21.7327652,22.05972099,22.91929245,22.12052917,25.20760536,24.62388992,25.05025482,25.28534317,24.70222855,24.14303207,24.8700695
30,32.53464127,32.38627625,32.1490593,32.84228516,32.29413986,32.47183609,31.98471642,35.1326828,34.98048782,35.27737045,35.11955261,35.07505035,34.93199539,34.71800232,33.06275177,32.31225204,32.15394592,32.44893646,32.96233749,33.16664505,33.44449997,35.18515396,35.89940643,34.88480759,35.82344818,35.46110153,35.86484528,35.62253189,32.68487549,32.13962173,32.6384697,32.82190704,33.19139862,31.97308922,32.40088272,35.82300949,35.48738098,35.63302994,35.59029007,35.34651184,35.3592186,34.92564774,33.60258102,33.80372238,33.4835968,33.87260818,32.75527191,32.93450928,33.07284546,36.027565,36.3571434,36.67370605,35.76279449,35.87874985,36.29987717,36.79317474,33.55789948,32.71199036,32.59584427,33.32806778,32.70598221,32.69396973,32.7134285,36.25275803,35.40986633,35.83279419,35.98890686,36.09980011,35.70521545,36.10866165,32.77135849,32.79777527,32.72305298,31.91408157,31.95636368,32.63471603,31.6339798,35.2034874,35.23026657,35.55590439,35.31130981,35.53624725,35.40547943,35.60584641,32.699646,32.81313705,32.95269394,32.70484543,32.77110672,32.67984009,33.16637039,35.2286644,35.87611008,35.79012299,35.22803116,35.62152863,36.32708359,35.60453796,30.86892509,31.29951286,31.42758369,31.506073,30.81553459,31.07832909,31.99334908,35.1583252,34.44032288,34.47417068,34.89920044,34.94702148,35.41369629,35.28076553,33.06719971,32.84988022,33.08568954,32.98322296,32.35757065,32.48351288,32.88485336,35.81838989,36.43204117,36.07659531,35.65112686,36.24407578,36.33394623,36.95699692,32.52057648,32.44470215,32.19991302,32.08357239,32.24561691,31.95441818,32.15660858,35.98432922,35.7059288,35.50419617,35.4521904,35.56478882,35.62562561,35.5574646
211,22.67895126,24.17239952,23.47454262,23.74638176,23.18853951,23.7322216,23.55380821,25.45443344,25.68060493,26.08015823,26.11911201,25.43114662,25.60795784,26.03378677,22.83070183,23.27815628,22.93451691,23.87705803,23.68515396,23.62805939,23.06422615,25.40949631,25.71283531,25.65127754,25.12719727,25.56206703,25.27437019,25.554842,23.20323372,23.99851799,23.98558617,23.2845192,23.38706017,23.4766674,24.05012703,26.21693993,25.76469421,25.83359337,25.22967911,26.72815323,25.91733932,25.95388985,23.19447517,22.76632881,23.04757309,23.3186779,23.52772522,23.50293922,23.36767769,25.42477226,25.13160896,25.72134781,25.80434608,26.04678917,25.54785156,25.60613441,24.18525124,23.72486496,23.95284843,23.64227104,24.34058189,23.80880165,23.62976456,26.07259178,25.9576416,25.85083199,26.00983047,25.77986908,25.50621223,26.2673893,22.7666111,22.5029068,23.41868782,23.00056458,22.97569656,23.28092003,22.76553345,25.03168488,25.01961899,25.0508709,25.7641983,25.36528206,24.84184456,24.54015732,23.57488251,23.69631386,23.50003052,22.97968483,23.77273178,23.33264351,23.33702469,25.94570923,25.95405388,25.40224075,25.35583687,25.78999138,25.4595108,25.65452766,22.81163025,22.88384056,22.59195709,22.43306732,22.43141556,22.92250061,22.05152512,24.95845413,24.75952148,24.30927277,24.6377697,24.49583244,25.01810074,25.10366058,24.41274261,24.64919281,24.00112915,23.26802254,24.08283806,23.74275589,24.08764839,25.88875961,25.4947319,25.87430763,25.72714043,25.91632652,25.76459694,25.25064278,22.6733799,23.08899689,22.43681908,22.79902267,23.17290497,22.20684242,22.479105,25.96828079,25.94863129,26.10478973,26.08308601,25.87832069,25.0986824,25.46036339
214,20.72954369,20.62636185,21.51371002,21.33070374,21.4050312,21.69117165,21.36818504,23.18239594,22.6620636,23.21483803,23.14021111,22.92462158,23.25831413,23.19941521,21.10041046,20.6695652,20.70003128,20.92893791,20.83787918,21.25596237,21.14760971,23.20623016,22.63364983,22.42327118,22.45018768,22.57053375,22.41736412,22.64644814,21.39646721,20.77519417,21.08786774,20.73617363,21.29159737,21.28353691,21.54834557,23.0969677,22.82154465,22.97529221,23.49286652,22.57476044,22.96546555,23.36066818,20.92835045,20.80265617,21.09874344,21.01104927,20.76499367,20.5139389,20.50120926,22.70300865,23.17962265,22.2884903,22.85493851,22.62577248,22.93201065,22.97036362,21.17242622,21.75920296,20.69867706,21.65320778,21.50952721,21.3411808,21.48086929,23.64762115,22.76643944,23.03193665,23.23675919,23.32771492,23.53300667,23.59008026,20.32501411,20.55100632,20.59461403,20.32233238,20.05847168,20.45738983,20.3899231,22.73400497,22.06926537,22.60947227,22.01990509,22.72343445,22.16525841,22.48358536,20.65311432,20.64713478,21.54042053,20.95713806,21.06776619,21.22955132,21.28183746,22.61224937,22.7104187,22.64927864,22.54902077,22.61855698,22.47019577,22.55378342,19.95163155,20.15442657,19.88245773,20.76883698,20.31313515,20.17944145,19.74726105,22.46466827,22.62752151,22.82284164,21.67429161,22.62755775,22.37254524,22.7868309,20.77379227,21.2347126,21.49692535,21.735466,20.88009071,21.23869324,21.43013573,22.94778824,22.97385597,23.34690857,23.05797195,23.45125961,22.85571861,23.00608635,20.44907761,20.38064766,20.58369255,20.62186623,20.2606926,20.80937386,20.8908596,23.19817924,23.11029243,22.1987648,22.71096611,23.10292435,22.80004311,23.20922089
220,17.14995193,16.85831833,17.22322083,16.93791008,17.12717056,17.0320797,17.03474808,18.84166718,18.36537361,18.47957802,18.61722755,18.39626122,18.50156021,18.44399261,17.36465836,17.31455231,16.95488358,16.76718521,16.89500618,16.9204731,17.09508514,18.3156929,18.4485569,18.22970009,17.98931885,18.68102074,18.2326889,18.28229523,17.11099052,17.00749016,16.62088585,17.10552597,16.93354034,17.49061012,17.01782799,18.96623802,18.90775681,18.55313301,18.23394012,19.04597664,18.29730797,18.89007187,16.483778,16.60634232,16.80330467,16.48946381,16.77535248,16.89089775,17.60812569,18.40282059,18.39385033,18.75318336,18.1918335,18.93257332,18.83109856,18.55559921,17.1262188,16.43565369,17.38392448,16.53275681,16.83533096,17.36832428,17.1591835,18.90517998,18.67656898,18.76068687,18.85159492,18.40232277,18.6948967,18.61125374,16.28417587,16.50005341,16.62813377,16.37482452,16.48317909,16.40376663,16.4511795,18.61435318,18.25858116,18.30083275,18.06574059,18.29054451,17.58224869,18.51236343,16.73135567,16.90048027,16.870121,16.63170242,17.12164688,17.13432693,16.66409683,17.96165466,18.20936012,18.34904289,18.33278847,18.44676399,18.43745613,18.5933094,16.09760666,16.41844559,16.45781326,16.54994774,16.28224564,16.64560699,16.6722126,18.09273148,17.55504799,18.45484924,18.05167389,18.22177505,18.34503746,17.72237968,16.93481445,16.96266556,17.17030907,17.52392006,16.90019608,17.37030029,17.09494972,18.42705727,18.4423008,18.88985443,18.64516068,18.75126839,18.7254467,19.00652695,16.93039131,16.35910797,16.67410088,16.5061264,16.56124878,16.4951973,16.80165672,18.81310654,18.27472878,18.13270378,18.27882195,18.48948669,18.42818451,18.89825249
215,20.34594536,19.87568092,20.48520851,20.17724228,20.10572243,20.62446785,20.51127243,21.77731514,22.53252411,21.81197739,22.27672768,22.26764107,22.2270298,22.90052605,20.14842987,19.96381378,20.06467438,20.03117371,19.58325577,20.05431366,19.8255825,21.85530853,21.69414902,21.17905617,21.84644699,21.85979843,22.15901184,22.12137604,20.14089012,20.51571083,20.51681328,20.79112816,20.26342392,20.51831055,20.90024757,22.72130585,21.93316078,21.84628296,22.4289875,21.84235573,22.26957512,21.92900276,20.32095718,19.91311264,19.95967484,20.45899582,19.93232727,20.36188507,20.53514862,22.09446907,21.96930885,21.87146187,22.41039658,22.32087135,22.14373779,21.5975647,20.76048279,21.17431259,20.21137047,20.49794197,20.3768959,20.192976,19.84441376,22.10651016,21.86397552,22.25317192,22.35721016,22.65702248,22.45588303,22.0417099,20.13149643,19.58904839,19.54297447,19.61264229,19.7843647,19.17486191,19.65687561,21.49590111,21.56133842,21.83213234,21.21526337,21.06399536,21.44904327,21.73443413,20.4685936,20.33617973,20.13329315,19.63297462,20.22807121,20.1190834,20.40109634,22.07522774,21.83237076,22.3604393,21.87947655,22.0813961,22.27281952,22.09855461,19.71495056,19.81279373,19.9944706,19.67827415,19.24812889,19.45012665,19.77586365,20.79798317,21.54296303,21.59700012,21.78339195,21.54686165,22.05801964,21.41016006,20.64263153,20.40816307,20.47325706,20.6332798,20.33598518,20.45503235,20.83170128,22.29472542,22.00419998,22.45038795,22.77598763,22.38115501,22.34016418,23.09097099,19.49994659,19.6445713,19.98462677,19.38098526,19.61935234,20.1983757,19.70134354,22.21118546,21.91340828,22.08551216,21.94034958,22.51243019,21.87069511,22.0646534
218,18.26555252,17.74350357,18.0364399,18.13725662,18.59974289,18.62433624,17.77654076,19.93556213,20.30040932,19.30448341,19.74268723,19.71593094,20.19531822,20.1824913,18.2317791,17.8148365,17.99569511,17.71873283,18.15775871,17.75860977,18.06031418,19.49072647,19.61996078,19.68885994,19.26996803,19.86297035,19.37120056,19.43286133,18.29229927,18.02573776,18.61593819,18.2140522,18.636549,18.38344002,18.20586014,20.37202454,19.91281319,20.145504,20.31002045,19.73192024,19.49834633,20.02821732,18.39933777,18.26713371,18.3936348,18.30325317,18.09329414,17.91204453,18.40566635,19.44135857,20.15340233,20.25611115,19.37072182,20.04880714,20.25427628,19.87483978,18.37069321,18.14848709,17.88028336,18.43836212,18.61131096,18.52194786,18.3942337,20.13057709,19.98049927,20.14759636,19.97403526,20.11758614,19.63127518,19.9527626,17.59876633,17.93490219,17.73424721,17.59257889,18.10527611,17.47820854,17.55363083,19.12966347,19.53965569,18.98966408,19.80620384,19.35593605,19.10925484,19.45285034,18.19956017,18.15980721,17.81669426,18.09588051,18.12214279,17.79588318,19.01435852,19.61281013,19.84913445,19.30347633,19.84273338,19.59302139,19.3579998,19.32993507,17.55789948,17.49675751,17.56065559,17.31049728,17.82257843,17.42117119,17.50497818,19.39466095,19.82669449,19.21896362,19.59449959,19.22166061,19.0783596,19.63011742,18.53682709,18.40500259,18.67800522,18.46627998,18.10285759,18.69000626,19.10998535,20.17060089,19.91462898,19.59601593,19.91644859,19.84709358,20.36618996,20.17416763,17.64495659,17.56299782,16.84625816,17.8048439,17.94652557,17.84467316,17.83422089,19.61031151,20.14160347,19.34277916,20.05043793,19.57647705,19.61424828,19.97729111
222,15.65910721,16.09453583,15.47300625,15.74631596,15.85236359,15.58930016,15.74643707,17.48666382,16.91467476,17.59322166,17.71153259,17.24450874,17.40124893,17.08737946,15.16694546,16.1529007,15.87203884,15.69726467,15.95588017,15.86306286,16.05609131,16.84997749,16.95020866,17.1372242,16.86115837,17.08840942,16.91588783,17.12127495,15.80301857,16.30276108,15.95785999,16.06879425,15.74558544,15.88968563,15.71108055,17.58391953,17.18550682,17.09296417,17.53257942,17.36635971,17.0802803,17.18615723,15.65383339,16.06841278,15.78030014,15.46703911,15.75507259,15.74828243,15.49561214,17.61447906,17.07051849,17.38079834,17.16670609,17.81011009,16.94485283,17.14463425,15.59399319,15.59981918,16.00420189,15.77419186,16.27283478,15.49833488,16.12928009,17.15597725,17.10775566,17.49560928,17.3312664,17.84003067,17.56377602,17.18785858,15.21005821,15.36577034,15.04165363,15.20280743,15.21470165,15.46003532,15.34861469,16.89527512,17.01248741,16.47930908,16.57260323,16.42735863,16.68718529,17.03482437,15.39346695,15.70438004,15.45321751,15.29079151,15.73656845,16.06624985,15.7092123,17.09335518,17.04983711,17.52886581,17.25445366,16.82772446,17.18334961,17.0429554,14.95543003,15.22758961,15.46976376,15.57265091,14.96032619,15.33258915,15.41969204,17.16643906,17.02081108,17.19932556,16.69062042,17.13798714,17.08465576,16.6214695,16.016325,15.76870537,16.10082245,16.16892624,15.65121841,16.31964874,16.11896515,17.26709557,17.60727882,17.24191093,17.01866913,17.64678574,17.35585785,16.84563637,15.54753971,15.30468559,15.54134655,15.08218956,15.30249596,15.53028584,15.44225311,17.69925499,17.24803543,16.78507233,17.6165638,17.53575706,17.34575462,16.81295586
33,48.81074524,48.34437943,46.86201477,49.27324677,48.87218094,48.77448273,48.47299957,53.00545502,53.48789978,53.77661896,53.38198471,53.48690414,52.74879456,52.85565567,50.02878952,49.2881813,49.33496094,49.74840927,50.36455154,50.70862579,50.30272675,54.47293091,55.16906357,53.11735153,54.46996307,54.06943893,54.73200607,54.32406998,49.20767212,49.34694672,50.04259109,49.76766968,49.70343018,50.02830124,50.36893845,54.91061401,54.23439026,53.76448059,54.59265518,54.46704865,53.57280731,54.20944595,51.73130417,50.64969635,50.55103302,51.02339935,51.44365692,50.11410522,50.97336578,55.6628685,55.89318466,56.06053543,55.92764664,55.62107849,56.00190353,55.26034546,49.84200668,49.82543182,49.9585228,50.77942657,48.93218994,49.80580902,49.95536804,54.86719894,53.64716721,54.35630035,55.00930023,55.00394821,54.47464752,54.14266205,49.03461075,49.15536118,48.79790115,49.00114822,49.72375488,49.63169861,49.36997604,53.06591797,53.55389023,54.61247635,54.52835846,54.34532166,53.7891922,53.56230927,49.65579605,49.64019775,50.13176346,49.49721909,49.93046188,49.6179657,49.84636307,53.97423172,54.31668091,54.06969452,54.51540375,53.46990204,53.76510239,54.20969772,48.32130051,47.84119797,47.37652588,47.49319458,48.26949692,47.19485474,47.61465454,53.25529099,53.09734344,53.26142502,53.54069519,53.71763611,53.47725296,53.15743637,51.16434479,50.84064484,51.20420074,51.88201141,50.21223068,49.69844437,49.00641632,54.80535126,55.0207634,54.41077805,53.96279144,54.89845276,55.31005478,54.67738342,48.39783859,49.47018814,48.60593796,48.91270447,48.97096634,48.5752182,47.97003555,55.77033615,53.89904785,54.03629303,54.21276093,53.27486801,54.15826416,54.31335068
216,19.92457771,19.59129715,19.37822533,19.97992706,19.83215523,19.86573982,19.63142776,21.29836655,21.76790237,21.16621971,21.64549637,21.18832779,21.79650497,21.34780121,19.78480339,19.35791397,18.8212204,19.6305027,19.69372368,19.32898521,18.78923988,21.42602921,21.829422,21.61109543,21.43300247,21.42924881,21.16902733,21.28380013,19.63849831,19.74601364,19.43031311,19.91241074,19.33197212,20.06770897,20.0155983,21.88061714,21.11923981,21.62867355,21.60691643,21.27560616,21.53503036,21.4002552,20.10333443,19.60692596,19.38557816,19.54279709,19.49873543,19.88823891,19.3720665,21.31855583,21.66379166,21.13616562,21.36976051,21.22069168,21.78108215,20.93731499,19.20388794,20.06626511,19.50581169,20.07109451,20.20856476,19.24523163,20.03821182,21.60615921,21.7654171,21.59531212,21.43360329,21.85675049,21.03719711,21.37679482,19.07892799,18.66051865,18.82437515,19.07686424,18.87166786,18.46885681,19.64877129,20.75160408,20.45792007,20.51778603,21.15834999,20.94443703,21.26243782,20.6970005,19.50359917,19.75040436,18.98374748,19.86239815,19.15280914,19.90439606,19.64339638,21.62523651,21.05945778,21.32837486,21.95627022,21.34737206,21.43606186,21.06731033,18.86968994,18.82099533,18.7254734,19.00340462,18.9108963,18.73679733,19.09084129,20.97012329,21.19325066,20.96487427,20.84579659,20.59416199,20.9859314,20.59527397,19.61209869,19.28727722,19.81341171,19.94319725,20.75196838,19.9434948,20.15693283,21.0988121,21.54364967,21.50970268,21.59189796,21.10793304,21.35470963,21.38979721,19.14256096,19.09918976,18.8595562,19.5679512,19.26943588,19.42585754,19.03838539,21.65486145,21.53522301,20.60937309,21.03762817,21.00265694,20.9760685,21.62469864
27,21.24658966,21.6418972,21.51935577,22.12845802,21.63109398,21.80257034,21.73545074,23.36434174,23.55714607,23.73449326,23.46701431,24.532547,23.81578255,24.09748459,22.06336021,22.10478592,21.94852448,22.14553261,22.16672325,22.48191452,21.62413597,24.3184185,23.67718697,24.41363144,24.11358452,23.94418144,24.43771172,24.07177544,22.27153969,22.21632767,22.09740639,21.98195457,21.87732697,22.09045029,21.94411087,24.16465378,23.85208893,24.69594955,24.22653198,24.4024601,23.87969017,24.02235603,22.26973915,22.45478058,22.29383659,22.34619331,22.12403107,22.33485413,22.52238083,23.86662102,24.99611855,24.79545403,24.36739922,24.16885567,24.79182434,24.95416832,22.79752159,22.11980057,22.48945808,22.67847443,22.01775169,22.43855286,22.17776871,24.40980339,24.27283478,25.06253815,24.44882774,24.31942558,24.70943832,25.0695076,22.55315208,21.92631531,22.02040291,21.74231339,21.92647743,22.20593262,22.63319397,24.41636658,23.88168144,24.19542122,24.36202049,24.04362869,23.91466713,24.45080948,22.96587944,22.47523499,22.41817093,22.273283,21.99938774,22.25186348,22.24248886,24.02230263,23.95864296,24.4034462,24.21311378,24.55516624,24.28161812,24.38807297,21.50886345,21.03485298,21.41863251,21.36569786,21.35242081,21.46084404,21.31958961,24.41487694,24.03728294,24.04397011,23.7415123,24.04050064,24.28262901,23.55295944,22.61802864,22.45700455,22.62858582,22.57102585,22.21800804,22.04926682,22.46929359,24.50675774,24.25408173,24.57638741,24.5329113,24.70680046,24.26369858,24.23118591,21.62591934,21.86401558,22.36234093,21.10313988,21.12379074,21.04483604,21.2270298,24.463274,24.26520348,24.36262321,23.98048401,24.09978676,24.1740799,23.85716629
28,25.04325867,24.36117554,24.42974472,24.34422493,24.31069946,24.3506012,24.75217247,26.29439735,26.70581436,26.60034561,26.70907593,26.03645134,26.66584778,26.2016716,24.6504097,25.07647133,24.19529724,24.36129761,24.5104847,24.86568451,24.74367142,27.33152199,27.18034935,27.54782104,27.57809258,27.63204384,27.02617073,27.42295456,24.73980713,25.12811852,24.78413582,24.96511269,25.14155579,24.34557533,24.88726044,27.29788017,27.00261497,27.63981628,27.99175835,26.75248146,27.04002571,27.04867554,25.21329308,25.7920742,25.3050766,25.2377243,25.37714386,25.85754395,25.60809708,27.03389549,27.90611076,27.4389267,27.40443039,27.24331665,27.69323921,27.21973228,25.06394768,24.50972748,25.49922371,25.06198692,25.016325,25.24320412,25.32276535,27.31722832,26.92663383,27.47164726,27.05764008,26.87866974,27.28815842,27.58255196,24.84597969,24.58751678,24.48350334,24.55546188,24.70337486,24.11821747,24.71061707,26.47003174,27.30551147,27.00527763,27.11575699,27.03660965,26.37203789,27.6087532,24.90112877,25.03582954,25.09883118,24.8265667,25.12114525,24.26629448,25.23923302,27.30300713,27.23578644,26.90145302,27.10111046,26.71825218,27.02660942,26.76490021,24.36005211,24.0424099,23.8473053,23.8454628,23.61906433,24.07833481,23.14462662,26.32201004,26.0101738,26.51687431,26.94392204,26.68636703,26.6852169,26.73031807,25.37121964,25.35863876,25.0136528,25.6920414,24.90541267,24.97720718,24.98223305,27.07335281,27.96068382,27.93895912,27.65084839,27.86382484,27.15520668,27.9240818,24.01460457,24.4492588,23.642416,23.94553185,23.90351868,24.52202225,23.85295677,27.03796196,27.04460907,27.08609772,27.50154305,26.9053421,27.47558784,26.77829552
